mz	pval.BH.Time_point	pval.BH.Treatment	pval.BH.Genotype	pval.BH.Time_point:Treatment	pval.BH.Time_point:Genotype	pval.BH.Treatment:Genotype	pval.BH.Time_point:Treatment:Genotype	selected.var	Mean_Time_point.12h	Mean_Time_point.24h	Mean_Time_point.4h	Mean_Time_point.8h	Mean_Treatment.CON	Mean_Treatment.Pb	Mean_Genotype.I	Mean_Genotype.X
236.1126921	0.0355571614	0.729879075	0.7389948447	0.8434256124	0.0244806539	0.6184622382	0.9997653318	no	16.7948347987097	16.857050175625	16.440287188125	16.5031449170968	16.607089172381	16.6905642693651	16.6264138634921	16.671239578254
236.1308542	0	0.9523647519	0	0.9561866056	1e-09	0.9291993365	0.9997653318	no	16.7867561390323	17.38139861875	16.55984001	16.4878354467742	16.8142521747619	16.7989537820635	15.8904650793651	17.7227408774603
236.1491784	1.3622e-06	0.8555982625	1e-10	0.986512755	0	0.6918255697	0.9997653318	no	19.0508153667742	18.996861740625	19.7675768840625	19.3406202167742	19.2681866780952	19.312710767619	18.9603131506349	19.6205842950794
236.1615924	0.3596789863	0.5411300242	0	0.7018232058	0.7164524779	0.7945033492	0.9997653318	no	15.9461268974194	16.1439988809375	16.0743348453125	15.8611276241935	15.9328595742857	16.0831970830159	15.3703768769841	16.6456797803175
236.6417427	0.0001040352	0.6277078976	0	0.9329890864	0.0110163305	0.978691356	0.9997653318	no	15.8090933174194	15.60275314875	15.919695325625	15.8641270296774	15.8238002679365	15.7728375406349	16.0372800236508	15.5593577849206
236.6417808	0.8181000834	0.4976636542	2.35881e-05	0.9201674916	0.0093268533	0.9185741559	0.9997653318	no	15.4171268941935	15.479697369375	15.479091825	15.4885872312903	15.4248219663492	15.5078509242857	15.5743906968254	15.3582821938095
236.659889	0.0065982004	0.9238676771	1.0105e-06	0.8514733196	0.0043997783	0.8864249782	0.9997653318	no	13.9804869758065	14.22225630125	13.980133096875	14.0599467693548	14.0553653798413	14.067331554127	14.18833553	13.9343614039683
236.9587838	0.9343451189	0.5349905809	0	0.9479224591	0.3796445806	0.8209448569	0.9997653318	no	16.7221549783871	16.796615135625	16.6646797221875	16.7107266203226	16.629478634127	16.8178350961905	16.1526177065079	17.2946960238095
237.0550066	0.0326482434	0.9919856803	3e-10	0.9876199105	0.54396169	0.7210333649	0.9997653318	no	14.2383189435484	14.21197480125	14.3544463403125	14.3014617919355	14.2758078252381	14.2775045450794	14.3895884479365	14.163723922381
237.0698094	0.0916151009	0.6222230989	2.624e-07	0.9388978747	0.8979406521	0.9790464575	0.9997653318	no	15.0165881177419	14.867202310625	14.929360703125	14.9621191003226	14.9219051492063	14.9642843777778	15.0424605728571	14.843728954127
237.0866772	0.4141711866	0.4953356865	2.136e-07	0.9543740536	0.1599652766	0.9096026013	0.9997653318	no	14.2292114964516	14.285130245625	14.2124488603125	14.3021601448387	14.2251296334921	14.2890775453968	14.3599745536508	14.1542326252381
237.086888	0.2477779697	0.5013163999	0	0.9406230109	0.3720162037	0.851643783	0.9997653318	no	14.9134442774194	14.9026374121875	14.757938766875	14.9553860912903	14.8296049784127	14.9334454844444	15.1862212436508	14.5768292192063
237.0904592	0.9970658394	0.8877899551	0	0.9876199105	0.4734633211	0.8685249702	0.9997653318	no	15.8382037458065	15.8474367409375	15.86604374125	15.8345723670968	15.8618563309524	15.8315950171429	15.3771160392063	16.3163353088889
237.0941385	0.9709602747	0.7275923664	9.44412e-05	0.8454703037	0.2314738126	0.8874190951	0.9997653318	no	13.6979562825806	13.7048625521875	13.7026303059375	13.7052707974194	13.7070644128571	13.6983294115873	13.7239957546032	13.6813980698413
237.11497	0.2761839668	0.5349905809	4.93e-08	0.9561866056	0.0110931479	0.4070988028	0.9997653318	no	15.101106796129	15.02949073125	14.8375946871875	15.0151806441935	15.058992211746	14.9307164238095	15.2397081893651	14.7500004461905
237.1151819	0.0004305572	0.4655087194	1e-10	0.9911565681	0.1639260664	0.4857522154	0.9997653318	no	14.1851732393548	14.269115831875	13.9593951246875	14.0336602954839	14.1602768161905	14.0634722344444	13.9373422680952	14.2864067825397
237.1170745	0.7853709659	0.882437625	0.9656354361	0.9388978747	0.4334948049	0.929121773	0.9997653318	no	14.4444191077419	14.43362327875	14.384632764375	14.4818445235484	14.4451885495238	14.4262140846032	14.4348855192063	14.4365171149206
237.1231347	0.8013797451	0.8939278304	0	0.9548762858	0.9316104908	0.8643338746	0.9997653318	no	16.7643756335484	16.65021372875	16.7864173940625	16.8154461845161	16.7687802107937	16.7383098255556	15.9880531361905	17.5190369001587
237.1232342	0.53327413	0.8677602052	0	0.9155839987	0.4685201798	0.978691356	0.9997653318	no	16.9401916841935	16.7362221265625	17.02844863375	17.0073826258065	16.9004064239683	16.9542644957143	15.6261290588889	18.2285418607937
237.1267176	0.1717535578	0.2650335242	0.6111434489	0.9479224591	0.7358910711	0.9426094502	0.9997653318	no	14.431877926129	14.5304290903125	14.3539213584375	14.4133571377419	14.3664563909524	14.4986468049206	14.4447708392063	14.4203323566667
237.1344172	0	0.9256422522	0	0.9630275682	6.08983e-05	0.9875668873	0.9997653318	no	14.6832526706452	15.133948530625	14.5520494340625	14.5351680106452	14.7232876073016	14.7326326465079	14.047216944127	15.4087033096825
237.1394202	0.0197263617	0.4655087194	0.2987405161	0.6747229304	0.7106020999	0.8574340115	0.9997653318	no	16.1233977216129	15.97022313125	16.30148491875	16.0508270406452	16.1776676355556	16.0460724474603	16.0753898068254	16.1483502761905
237.1523928	1.2195e-06	0.8396021277	5.1e-08	0.9836611647	0	0.5364542722	0.9997653318	no	16.5299674432258	16.4978015753125	17.4031890390625	16.8547635793548	16.7943654255556	16.8525926912698	16.501889794127	17.1450683226984
237.1956444	0.2015148451	0.9712434544	0.0001605821	0.998206491	0.6387771893	0.6052968544	0.9997653318	no	14.9655316203226	14.4849952925	14.8332408778125	14.8981905806452	14.7999812852381	14.7866686461905	15.0808218980952	14.5058280333333
237.4776549	0.0552498058	0.4929540325	2.45e-08	0.8603016254	0.3489292989	0.9426094502	0.9997653318	no	14.4450027406452	14.1975774340625	14.2973980928125	14.330011526129	14.3650500765079	14.2677222906349	14.4813899469841	14.1513824201587
237.6187408	0.5520009702	0.9128699886	2.601e-07	0.9867130667	0.5558620053	0.9310611101	0.9997653318	no	14.3934981703226	14.4075792240625	14.3324734071875	14.4020628783871	14.3792357352381	14.388130561746	14.2877767031746	14.4795895938095
237.630435	0.2095119675	0.5533817499	0.7890914927	0.964711405	0.0399838571	0.9096026013	0.9997653318	no	14.06639924	14.20055332875	14.2668103890625	14.1177502696774	14.207018584127	14.1209857614286	14.1561229284127	14.1718814171429
237.6313513	0.28294126	0.7218244141	0	0.9760904769	0.135996575	0.9296939373	0.9997653318	no	15.862519696129	15.85824039375	15.97379554625	15.8911650032258	15.9143861052381	15.8790960496825	16.0755209501587	15.7179612047619
237.6370073	0.0281236959	0.7480604291	0	0.9841060056	0.3664749761	0.8442991428	0.9997653318	no	15.3621332293548	15.5028297840625	15.275767110625	15.3181473577419	15.3841781546032	15.3460408744444	15.6223523049206	15.107866724127
237.6495857	0.8594076713	0.8145257654	0.0011059899	0.9543740536	0.7464122634	0.6969642926	0.9997653318	no	15.0989021077419	15.1291346509375	15.1538900228125	15.1411408825806	15.1200104646032	15.1418644919048	15.1969225207937	15.0649524357143
238.0933542	0.0013181863	0.7664879927	5.5e-09	0.6705202125	0.7361977864	0.1323229548	0.9997653318	no	15.0381453106452	15.2528776809375	15.0257384003125	15.0180427087097	15.0999007057143	15.0692666466667	14.9496208701587	15.2195464822222
238.1198139	0.9505774829	0.7011506208	0.000321105	0.500833548	0.2176126373	0.7403015713	0.9997653318	no	15.4278816203226	15.4289799675	15.5321778253125	15.3678059474194	15.5224884244444	15.3572475115873	15.1191804287302	15.7605555073016
238.1263947	0.6598753805	0.9820551184	0	0.9760904769	0.8665756162	0.8396769829	0.9997653318	no	14.8345141593548	14.70116729	14.787411396875	14.8464605687097	14.7934879701587	14.7897617846032	14.1883147728571	15.3949349819048
238.1264994	0.9116377957	0.9523647519	0	0.9388978747	0.8409464426	0.9523226755	0.9997653318	no	15.1869528922581	15.0653170396875	15.1574546359375	15.1320350954839	15.1428400569841	15.1272761531746	14.1882215031746	16.0818947069841
238.1289021	0.3184297764	0.8450706245	0.91544902	0.8112264673	0.8979406521	0.9310611101	0.9997653318	no	15.5513615012903	15.459458369375	15.547370075	15.4324060696774	15.5095468638095	15.4859341666667	15.4998011987302	15.495679831746
238.140918	0.8859001577	0.6826475004	0.7851777193	0.9163122225	0.4814958735	0.8462720867	0.9997653318	no	16.8363760019355	16.7223104765625	17.1187039134375	16.6689510967742	16.654190775873	17.0216441533333	16.7790677361905	16.8967671930159
238.1513181	0.6572302347	0.8774870923	0	0.9836611647	0.0190399545	0.7420189702	0.9997653318	no	15.3386943290323	15.3883236696875	15.4519168171875	15.3240890948387	15.3887225590476	15.3641977857143	15.6366763380952	15.1162440066667
238.6210175	0.519381278	0.6327717218	0.0275196711	0.9567600721	0.2461112028	0.5290980448	0.9997653318	no	15.2407313870968	15.2943200046875	15.1744681346875	15.3065334722581	15.2197669479365	15.2876367203175	15.3197343539683	15.1876693142857
238.6524148	0.7592077493	0.7204211114	0	0.9201674916	0.0078518164	0.8288403823	0.9997653318	no	13.9152850154839	13.9382155334375	13.9555920946875	13.9494883570968	13.9499410598413	13.9295798711111	14.0760878542857	13.8034330766667
238.8419631	0.2166562432	0.9327580471	0.6602970604	0.9201674916	0.4995057161	0.8536711016	0.9997653318	no	13.9629196558065	13.8917275	14.0051699396875	14.0007228409677	13.9682830392063	13.9614572063492	13.9564220157143	13.9733182298413
239.1025825	0.0094738771	0.8094309638	1e-10	0.9590157083	0.2710695481	0.7287630324	0.9997653318	no	17.2617665441935	17.3858513815625	17.17068158625	17.2428484803226	17.2768926606349	17.2540933826984	17.1212996704762	17.4096863728571
239.1080672	0.2604099428	0.8500945568	1.933e-06	0.9388978747	0.8143467326	0.6525033567	0.9997653318	no	14.3794535090323	14.3672599209375	14.15789925	14.2326237964516	14.302749372381	14.2651790393651	14.481174831746	14.08675358
239.6161255	0.394866289	0.979231627	0.9070594013	0.9889501917	0.8191103259	0.8111646481	0.9997653318	no	15.0785910170968	14.9492876753125	15.0676076684375	15.1004910567742	15.0464746334921	15.0502268790476	15.0447009320635	15.0520005804762
239.6288537	0.0020346936	0.5129195632	0.040216422	0.9867130667	0.0007263753	0.7274219661	0.9997653318	no	14.5514275154839	14.697447681875	14.451774679375	14.4652850025806	14.5782393987302	14.5057797063492	14.5885429128571	14.4954761922222
240.0255808	0.1531796515	0.5926441589	6e-10	0.9479224591	0.8465241718	0.8819662162	0.9997653318	no	14.3431934190323	14.0867556425	14.4217353471875	14.3341436158065	14.2359079879365	14.3556659763492	13.9763066033333	14.6152673609524
240.0293222	0.9908413496	0.716013883	0	0.9436167037	0.2476651429	0.9461280572	0.9997653318	no	15.7989294125806	15.8262510265625	15.823382954375	15.790877923871	15.7707199538095	15.8494755195238	15.3900471693651	16.2301483039683
240.1057968	0.0170078227	0.8162815443	6e-10	0.9493171709	0.2940077909	0.8153199793	0.9997653318	no	15.0400934922581	15.1486183665625	14.9621865040625	15.02988947	15.0551553084127	15.0355625914286	14.92203704	15.1686808598413
240.1519047	0.123154668	0.5429061318	0.0604973301	0.9836611647	0.299575131	0.6969642926	0.9997653318	no	14.7999484583871	14.3924410171875	14.6354881990625	14.7246856980645	14.716662272381	14.5556773112698	14.5308821396825	14.7414574439683
240.1564671	0.7165542253	0.6577973922	1e-10	0.7081008334	0.342546217	0.8536711016	0.9997653318	no	16.3195374183871	16.448080870625	16.5648541128125	16.2271011493548	16.2950911563492	16.4883963844444	15.7469472374603	17.0365403033333
240.785386	0.4562583147	0.7883467886	4.7e-09	0.9201674916	0.7205468896	0.6741738318	0.9997653318	no	13.7948457606452	13.846644171875	13.8482855290625	13.8614672916129	13.8292821112698	13.8466457466667	13.9216691536508	13.7542587042857
241.0130146	0.4218158428	0.6127592635	0.3841140817	0.9493171709	0.482943833	0.9955309735	0.9997653318	no	13.9381738819355	13.968111991875	13.8819945575	13.9354756967742	13.9117289155556	13.9499622990476	13.9449471231746	13.9167440914286
241.0310031	0.7168875425	0.6270549766	0.2628254559	0.9836611647	0.3444596885	0.8453929059	0.9997653318	no	17.0887867912903	17.2394200528125	17.13199426125	17.0948368093548	17.0894877395238	17.1895216203175	17.0882407901587	17.1907685696825
241.0553089	0.4651446862	0.8716075718	2.94019e-05	0.8112264673	0.7980317677	0.9793669234	0.9997653318	no	14.11600245	13.970548044375	14.12843529125	14.1005371090323	14.0656149642857	14.0912134971429	13.93250127	14.2243271914286
241.0741821	0.4278989118	0.5429061318	0	0.9479224591	0.4907526218	0.8327513523	0.9997653318	no	14.6858453329032	14.6067496946875	14.8805337753125	14.6534681167742	14.6303607765079	14.7841120485714	14.2473710603175	15.1671017647619
241.0817476	0.0035253448	0.3999726452	2e-10	0.8603016254	0.7178890081	0.8841405606	0.9997653318	no	15.1767327445161	15.3789978640625	15.086946963125	15.2043960016129	15.1580524693651	15.2661574607937	15.0357206501587	15.38848928
241.0916889	0.4585390746	0.7640251585	4.397e-07	0.9836611647	0.9774140992	0.8970434785	0.9997653318	no	14.2867059093548	14.123170629375	14.3125099990625	14.2791795370968	14.22203495	14.277714715873	14.0402044636508	14.4595452022222
241.4573666	0.0016729412	0.7247431909	3.177e-07	0.9479224591	0.0068154572	0.8286928014	0.9997653318	no	13.8426385077419	13.7401588346875	13.966183086875	13.8758853535484	13.871729558254	13.8406066511111	13.9546160231746	13.7577201861905
241.5854319	0.0012059234	0.7703000546	0	0.986512755	0.0031363105	0.9602977132	0.9997653318	no	14.1689197435484	14.3454625021875	14.0417326040625	14.0295270180645	14.1293393392063	14.1649795974603	13.7797095790476	14.514609357619
242.0997024	0.4391253726	0.7624453572	0	0.9889501917	0.0172114609	0.5363951487	0.9997653318	no	17.8907969441935	17.790365881875	17.8593126484375	17.7557806687097	17.8447421852381	17.8034104968254	17.5978699803175	18.050282701746
242.1315621	9.21e-08	0.540071244	0	0.8112264673	0.1552794444	0.5813128537	0.9997653318	no	14.1931650032258	14.439076640625	14.0542673415625	14.177012606129	14.187488988254	14.2452493184127	14.3591837166667	14.07355459
242.1316312	0.7308669711	0.7640251585	1e-10	0.9316997731	0.4118352645	0.6336061238	0.9997653318	no	14.134676643871	14.1478243225	14.07458485375	14.1222972548387	14.10531869	14.1340985242857	14.2629224260317	13.976494788254
242.1412648	0.661410072	0.8364625046	1.31e-08	0.9434540589	0.0001365266	0.7287630324	0.9997653318	no	14.8304850351613	14.6738882428125	14.77072103375	14.7448546887097	14.7733452077778	14.7355917492063	14.5271017415873	14.9818352153968
242.1497049	0.5883656172	0.8967018324	0	0.9724706456	0.1901928815	0.9677010212	0.9997653318	no	15.878142373871	15.783712315	15.709987946875	15.86850562	15.797170831746	15.8209957744444	15.220472618254	16.3976939879365
242.6290573	0.1059473442	0.3364473738	0.1085455272	0.6120975535	0.099554865	0.3293863687	0.9997653318	no	16.4796415629032	16.59606565875	16.3702223990625	16.3792364864516	16.3804520311111	16.5329834828571	16.5076880084127	16.4057475055556
242.6292575	0.5173726309	0.7262493485	6.3e-09	0.9212026531	0.1873581787	0.7945033492	0.9997653318	no	15.0250932545161	14.8566128228125	15.102401631875	15.0921111993548	15.0653152247619	14.9715387533333	15.364068128254	14.6727858498413
242.6292922	0.4142976606	0.002355134	5.67e-08	0.500833548	0.4259061862	0.5968362757	0.9997653318	no	15.2350937358065	15.1719010496875	15.310813638125	15.3538237170968	15.1070102857143	15.4279629055556	15.4683151892063	15.0666580020635
242.9256953	0.0213652641	0.6197035217	0.2751859216	0.9898202765	0.2923011528	0.667785498	0.9997653318	no	16.3070441187097	16.0376396290625	16.4003144446875	16.2745467209677	16.2100591471429	16.2985733352381	16.2960317646032	16.2126007177778
243.0170326	0.0686392315	0.6953095102	1.804e-07	0.7955838155	0.9924621815	0.973859218	0.9997653318	no	14.3517055241935	14.143144445	14.4946901078125	14.4001421612903	14.3057093798413	14.3882268731746	14.1142429030159	14.57969335
243.0536699	0.0537684469	0.8145257654	2.3916e-06	0.9630275682	0.3464733288	0.9463129937	0.9997653318	no	15.768005656129	15.49747421125	16.02135108375	15.8137211709677	15.7428594012698	15.8069174412698	15.483900158254	16.0658766842857
243.0940885	0.7470300747	0.7484073799	8.1315e-06	0.9822633259	0.9242279999	0.8034763343	0.9997653318	no	15.2242252980645	15.1311806321875	15.152876460625	15.155895056129	15.1860203947619	15.1453059219048	15.043360568254	15.2879657484127
243.097551	0.0050059267	0.8774870923	0	0.7955838155	0.0957200257	0.7625291456	0.9997653318	no	15.8692043712903	16.21455965	15.623873116875	15.9674761877419	15.9369686566667	15.9006019126984	16.3598499112698	15.4777206580952
243.1030409	0.6068564139	0.7462570704	0	0.986512755	0.032325691	0.6336061238	0.9997653318	no	15.4385179825806	15.3528220371875	15.3953155965625	15.3193521693548	15.3987248561905	15.3542017944444	15.1628913980952	15.5900352525397
243.1308889	0.0847110021	0.4686598976	0.0479768097	0.7018232058	0.2069603521	0.7420189702	0.9997653318	no	14.8698600277419	14.9900890884375	14.78904548625	14.8160321325806	14.8192949515873	14.9139584350794	14.9182051338095	14.8150482528571
243.1338711	0.0014316188	0.8976200825	0.0358127819	0.964711405	0.854785673	0.7945033492	0.9997653318	no	17.8926484822581	18.0124718490625	17.7296859075	17.7478978035484	17.8543977473016	17.837760714127	17.8996896266667	17.7924688347619
243.1757673	0.9876541543	0.5349905809	0.0260209939	0.9898202765	0.7292702688	0.9461280572	0.9997653318	no	15.8043882364516	15.79123405	15.8247467846875	15.7913162716129	15.856318802381	15.7496847922222	15.8840706231746	15.7219329714286
243.18332	0.0074181627	0.8450706245	0	0.9436167037	0.1178113495	0.5043482362	0.9997653318	no	15.5904218154839	15.2570806246875	15.0172351878125	15.3225299683871	15.3197409325397	15.2688243261905	15.841131308254	14.7474339504762
