"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.purple","p.MM.purple","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.blue","p.MM.blue","MM.yellow","p.MM.yellow","MM.cyan","p.MM.cyan","MM.greenyellow","p.MM.greenyellow","MM.turquoise","p.MM.turquoise","MM.magenta","p.MM.magenta","MM.green","p.MM.green","MM.brown","p.MM.brown","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.salmon","p.MM.salmon","MM.red","p.MM.red"
"335.084117","335.084117",39051139.5,"","","","grey",0.347136138731817,0.0101186304000857,-0.308819484615677,0.0230804695851549,0.31324656682626,0.0210881743712455,0.16854054485203,0.223120296980308,-0.184727461783857,0.181143480877392,-0.360368482136172,0.00743324226345309,0.295173176478975,0.0302462372594807,0.388587294555159,0.00368701570937474,0.00989680475924572,0.943376783670562,0.475602818265298,0.000278461780901853,0.182426416638594,0.186735599073897,0.24951112046501,0.0688323068986393,-0.299223315633618,0.0279481685360305,0.154915471331583,0.263343622778191,0.104209341843071,0.453311296185745,-0.35381959248706,0.00867267779322477
"158.1538517","158.1538517",13701211,"","","","grey",0.346879954100052,0.0101779718087517,-0.267688135025398,0.0503537953724007,0.141011016385175,0.309123957279836,0.291599227523425,0.0324030140434778,-0.222776648952456,0.105408030933028,0.0864704087318924,0.534123929021263,0.343126933027353,0.0110824010122075,0.372752493490933,0.00550528032238408,-0.348681455443015,0.00976698379712365,0.300636460621885,0.0271815404728655,-0.0707055886045094,0.611413408323625,0.145966566324239,0.29225570703602,-0.183103048164634,0.185078520575909,0.361536850853324,0.00722914188193722,-0.0508528056940456,0.714974968399832,-0.42868909830945,0.00121985471537256
"203.0078192","203.0078192",23492221.15,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.346133663661164,0.010352556228233,-0.304933276695619,0.0249579279457274,0.403890036504578,0.00245606967001998,0.540336225302192,2.47111180271253e-05,-0.334653730419474,0.0133825069686512,0.0339300417199098,0.807563994940494,0.268648637255189,0.0495025457090651,0.371428160816475,0.00568803153542175,-0.512923978140371,7.31683643723427e-05,-0.0412433390415751,0.767146230741492,-0.238786943677664,0.0820500792949458,-0.225579615005908,0.100985721536452,0.225542862123126,0.101042763935647,0.207400100843627,0.132368416465594,-0.423316558807971,0.00142596258411303,-0.191844018992247,0.164613906374515
"477.1915722","477.1915722",437724.21,"","None||None||None||None","None||None||None||None","grey",-0.34575261259749,0.0104426912121861,0.0469996064355348,0.735754810214183,-0.282648714795009,0.0383709363046402,-0.29771737210647,0.0287849704516698,0.0768297491917603,0.580819721906188,0.208766487605953,0.129781161612276,-0.501625886237385,0.00011146969202262,-0.315213659715408,0.0202507589842624,0.134017359521291,0.333970982298584,-0.351406468791632,0.00917260468287309,0.129525017175111,0.350572378563435,-0.17339659461438,0.209875275297546,0.0479048062076103,0.730855640728903,-0.256524846878747,0.0611481268826181,-0.0738316170894466,0.595710275787327,0.373432344581659,0.00541347808483724
"337.0798106","337.0798106",3151236.4,"C15H12N2O3","2,3-Dihydroxycarbamazepine","C16603","grey",0.344179112610994,0.010822106197652,-0.304182232186058,0.0253351797024166,0.323283232589207,0.0171039025589734,0.174172414615619,0.207811521661823,-0.183687751463722,0.183655103611816,-0.346325162497881,0.0103075127854798,0.282707738595161,0.0383287982492544,0.387855668197421,0.00375756166754456,0.00185604508976067,0.989372528160913,0.458751187841035,0.000485092760165525,0.16563339219478,0.231321860313971,0.230943777570235,0.0929240528031172,-0.290074341074108,0.0333613938263472,0.147058497422482,0.288621178598788,0.0882733030741984,0.525600370290718,-0.347192833837488,0.010105538296757
"179.6300251","179.6300251",5387488.725,"","","","grey",-0.343864907380416,0.0108992780785878,0.30652829249607,0.0241723889930121,-0.389248538119217,0.00362426449132017,-0.173371445919276,0.209942413315437,0.218656190374767,0.11217790830316,0.683347363658684,1.24202842816224e-08,-0.153742479102774,0.26702004561921,-0.0211103444191987,0.879568926636758,-0.128605070225461,0.354033633891129,-0.0814074945924961,0.558416309225129,-0.146575570259954,0.290224953199507,-0.0975250741925759,0.482949805580848,-0.286473396917876,0.0357182923602259,0.0341964079792755,0.806082405371632,0.0784559129697921,0.572814640017105,-0.189069788326071,0.170921207860367
"222.6442892","222.6442892",2485889.925,"","","","grey",-0.343711358529863,0.0109371635456501,0.394768771900894,0.00313612270600352,-0.627255502596507,3.86636259321326e-07,-0.761257695363237,2.35624150511633e-11,0.656450597312542,7.06234530920074e-08,0.166547008977276,0.228722306374293,-0.598347062896862,1.76624411456244e-06,-0.633648417943349,2.7051675503313e-07,0.61835899753072,6.27218727660266e-07,-0.246112437913441,0.0728232778983378,0.0459182951775203,0.74162082905926,0.138496454711804,0.317917450557257,-0.229329506636793,0.0952954791694985,-0.230996323007425,0.0928476415313496,0.348650379553243,0.00977394977598384,0.343063273061604,0.0110983213382029
"348.1591211","348.1591211",1764569.55,"C20H18O3||C20H18O3||C20H18O3||C20H18O3","(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol||(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol||(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol||(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol||None||None||None||None","C19559||C19559||C19559||C19559||None||None||None||None","grey",-0.342169814847378,0.0113238499644164,0.130981090270697,0.345136724716672,-0.435992439881362,0.000982541309572788,-0.576739476804609,5.00647082303926e-06,0.424230781480728,0.00138882906903147,0.0996791800689273,0.473288344184357,-0.526156699189955,4.38353540719221e-05,-0.542288316847308,2.27896189869881e-05,0.431362195682947,0.00112761336630576,-0.298777588611086,0.0281936957337857,0.090414447760236,0.515566174366073,0.0221249240924201,0.873826914810292,0.0820350083973802,0.555377353734294,-0.223879908442152,0.103649920964311,0.15635234720993,0.258886546728635,0.431310130656623,0.00112934849384898
"181.0948904","181.0948904",3533221.54,"","None||None","None||None","grey",-0.342059163607248,0.0113520537513552,0.306068537092415,0.0243966525760996,-0.309386243972935,0.0228168770862907,-0.63658873586549,2.28907915723457e-07,0.431579496617906,0.00112039735488351,0.0399459529766171,0.774275004827387,-0.319418343275213,0.0185548314564822,-0.448013723615679,0.000680905199163602,0.486840558431576,0.000189217807237474,-0.0972438213996645,0.484218891554047,-0.0584605815804488,0.674556177244008,0.263296417322194,0.0543989444124815,-0.22688574036214,0.098974670439043,-0.0159577246755319,0.908819077488462,0.261650540338246,0.055981123478792,0.158701043978866,0.251710899320961
"373.7171092","373.7171092",1757657.1,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",-0.34162506937287,0.0114632849521397,0.247824152922207,0.0707908826472038,-0.385062083687391,0.00403800435678368,-0.550476495114287,1.61385861886338e-05,0.569804714341206,6.88671456907721e-06,0.155472577706943,0.261609460003925,0.134778767699036,0.33120681848402,-0.110713221935096,0.425456509342631,0.347293102103415,0.0100824200666041,0.404253120847012,0.00243194583806892,-0.171620815178588,0.214653120303373,0.70299042873418,3.0943053325646e-09,-0.602122221165383,1.46072790412261e-06,0.45110678376367,0.00061824168140904,0.474095907290208,0.000292975040411558,-0.478876528216815,0.000249159672322721
"157.0800661","157.0800661",19067620.7,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","grey",0.341525006765331,0.011489057489992,-0.109438130642128,0.430839655492532,0.666806767816981,3.69340456243469e-08,0.217151452306145,0.114731472249083,-0.411980746456707,0.00196601371951132,-0.440081444272379,0.00086861833185038,-0.0703513862792838,0.613203861774374,0.0344933583317779,0.804431496547821,-0.0685032800204574,0.62258202446588,-0.173097623977737,0.210674396875414,0.00120422366492757,0.993104657912836,-0.255367744403572,0.0623660296282031,0.124181303743684,0.370968930651946,-0.226777640965172,0.0991399248132728,-0.236788866825581,0.084720164049896,0.206637759884563,0.133828663469662
"147.0764652","147.0764652",247450147,"C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C5H7NO3||C3H7NO3||C3H7NO3||C3H7NO3||C5H10N2O3||C5H10N2O3||C5H10N2O3||C5H10N2O3","4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate||L-Serine||Sulfur||D-Serine||None||None||None||None||L-Glutamine||D-Glutamine||Isoglutamine||(R)-3-Ureidoisobutyrate||None||None","C01877||C01879||C02237||C04281||C04282||C01877||C01879||C02237||C04281||C04282||C01877||C01879||C02237||C04281||C04282||C01877||C01879||C02237||C04281||C04282||C01877||C01879||C02237||C04281||C04282||C01877||C01879||C02237||C04281||C04282||C01877||C01879||C02237||C04281||C04282||C01877||C01879||C02237||C04281||C04282||C00065||C00087||C00740||None||None||None||None||C00064||C00819||C16673||C21029||None||None","grey",0.341080931968147,0.0116040384425984,-0.183021018043099,0.185278848827921,0.642170746859606,1.65896348733801e-07,0.333183014113338,0.0138208474768407,-0.477160781224088,0.000264147035352273,-0.388160671778837,0.00372800872277866,0.0037930006652375,0.97828375357912,0.223221110180776,0.104697012795104,-0.109764110831111,0.429459803962587,0.0551841951432105,0.691859440169722,0.200262865141369,0.146516686308768,-0.27880206600013,0.0412007009893695,-0.0270481698564554,0.846060559543781,-0.336460389563663,0.0128604107615094,-0.0821103723470444,0.555012905595568,0.0801646395206999,0.56445832465904
"336.0879156","336.0879156",4013406.545,"","","","grey",0.340865410272287,0.0116601981396664,-0.313936806154037,0.0207910564930788,0.320225697368656,0.0182433950779857,0.196563743865487,0.154277245102086,-0.210119910190567,0.127256208554308,-0.357744905327613,0.0079099158484794,0.286423871942078,0.0357516442529676,0.407115980565276,0.00224898787273341,-0.0193772437566522,0.889391485729571,0.456165384355218,0.000526901846168865,0.172138111790132,0.213253513270795,0.217323325054401,0.114437575423845,-0.27200395387592,0.046620388920315,0.152117249996811,0.272170260488183,0.0631538475145566,0.650060302964369,-0.356282321251141,0.00818701656463928
"499.2188479","499.2188479",3701720.34,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",-0.340509154149776,0.0117535430200371,0.0840619425655684,0.545615150091413,-0.337856108032904,0.0124691389307562,-0.287150225887639,0.0352650673649806,0.36759087038266,0.00624787938510311,0.386800592038925,0.00386139215571043,0.206105588686762,0.134855172707151,0.0912482696210877,0.51168486413467,0.0770540292969429,0.579712645896945,0.414578243462733,0.00182830625093259,-0.0580581627785005,0.676672674954396,0.508315310552145,8.70322431481277e-05,-0.540127394473522,2.49252959938969e-05,0.393051209693099,0.00328136311949472,0.387619671413913,0.00378056990593184,-0.533910696138478,3.21426701551691e-05
"156.0654157","156.0654157",1057325.1,"C5H6O3||C7H11NO4||C6H7NO||C5H6O3||C7H11NO4||C6H7NO||C5H6O3||C7H11NO4||C6H7NO||C5H6O3||C7H11NO4||C6H7NO||C7H6O3||C7H6O3||C7H6O3||C7H6O3","2-Hydroxy-2,4-pentadienoate||N-Acetyl-L-glutamate 5-semialdehyde||2-Aminophenol||2-Hydroxy-2,4-pentadienoate||N-Acetyl-L-glutamate 5-semialdehyde||2-Aminophenol||2-Hydroxy-2,4-pentadienoate||N-Acetyl-L-glutamate 5-semialdehyde||2-Aminophenol||2-Hydroxy-2,4-pentadienoate||N-Acetyl-L-glutamate 5-semialdehyde||2-Aminophenol||None||None||4-Hydroxybenzoate||3-Hydroxybenzoate||Salicylate||Gentisate aldehyde||None","C00596||C01250||C01987||C00596||C01250||C01987||C00596||C01250||C01987||C00596||C01250||C01987||None||None||C00156||C00587||C00805||C05585||None","grey",0.339367397562477,0.0120570495419315,-0.248736252920669,0.0697264949201257,0.425112307827381,0.00135384562839438,0.558672980515073,1.13199480807343e-05,-0.510841544575801,7.91602963616669e-05,-0.0673761631141569,0.628331000271081,0.583378571092056,3.66400474201483e-06,0.547560547649846,1.82678700192314e-05,-0.587694874315203,2.97987042845882e-06,0.176317589712611,0.202179645260467,-0.275821883005575,0.0435091431836734,-0.00401793213556955,0.976996279544413,0.121234784063391,0.382515040111698,0.494092139718581,0.000146407133173736,-0.423364370046369,0.00142399881341536,-0.473410578185877,0.00029980023923399
"219.0540392","219.0540392",348126.65,"C9H12N2O2||C9H12N2O2","3-Hydroxykynurenamine||5-Hydroxykynurenamine","C05636||C05638","grey",0.339177897831072,0.0121080700552862,-0.300587976548665,0.0272075480428057,0.368829851337534,0.00606207182231122,0.571408448892945,6.40127764086608e-06,-0.47548879629909,0.000279536633930074,-0.00393376887916775,0.977478010776725,0.00964680986163145,0.944804849398198,0.280375876165491,0.0400228652032014,-0.427601609783568,0.00125927711234649,-0.217654136328935,0.113873518256208,0.0649820539758638,0.640614937735689,-0.590023913359069,2.66210216790762e-06,0.404360700739567,0.00242483861429201,-0.30664633548436,0.024115089647843,-0.404287919554562,0.00242964485301409,0.191430874487478,0.165542261742328
"322.146883","322.146883",722526.22,"","","","grey",-0.338820428317096,0.0122048201668031,0.369446699983138,0.00597137910711305,-0.282345539577567,0.0385879809231906,-0.311563810557095,0.0218276098118596,0.624405434115928,4.52199792452012e-07,0.493779524337293,0.000148052657262167,-0.0605998006678126,0.663347339207973,-0.253980946139371,0.0638512768060347,0.0511235686074454,0.713522256968172,-0.128725207562084,0.353580436986822,-0.424408338810311,0.00138171831520389,0.206232286944629,0.13461024930505,-0.163818888158445,0.236544988720587,0.308324974343694,0.0233125524979093,0.0768218188079875,0.580858884902998,-0.160782996898049,0.245463823042183
"148.0794082","148.0794082",12023272.65,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","grey",0.338481972824552,0.0122970361323549,-0.234057675431663,0.0884797528704483,0.643820950697393,1.50646247954487e-07,0.316398089219733,0.0197602485360152,-0.462672008388413,0.000427405423150543,-0.408317125779042,0.00217594410704594,0.000428198893530987,0.997548122406466,0.20479420173604,0.13740991970645,-0.0891096835316988,0.521669273537215,0.0605177539125825,0.663775911614285,0.209938905674174,0.127591725605831,-0.243057398025617,0.0765656233332375,-0.0306120107669548,0.826074229072182,-0.312736243765868,0.0213101480806718,-0.0723783550864258,0.602988331385764,0.0880207262922547,0.526790398556284
"121.0395777","121.0395777",932904.1,"C6H7N3O||C6H6N2O2","Isoniazid||Urocanate","C07054||C00785","grey",0.338391061693199,0.0123219077232195,-0.362279344429968,0.00710198903975334,0.0419546450315009,0.763245865549334,0.418375137450101,0.00164247593175618,-0.208046335420649,0.131139978670961,-0.316002198987137,0.0199230666992102,0.0656765337867508,0.637041586535412,0.180414694869617,0.191725112121567,-0.0207148028742225,0.88180917683059,0.0157335545363831,0.91009465005025,0.447150163825574,0.000699394955649107,-0.342765904868505,0.0111729497723488,0.421340300811089,0.00150928468161406,-0.40473635708255,0.00240016550064045,-0.0735801605652347,0.596966805394767,0.279733892731,0.0404999312363267
"270.1674116","270.1674116",685430.3,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.338054315866283,0.0124144123146879,-0.367260366354961,0.00629827748897208,0.311556473944525,0.0218308809953276,0.629926224322101,3.3337385392165e-07,-0.456986714082292,0.000513281789126551,0.079629799328661,0.567067762257734,0.252030292759748,0.0659882606782342,0.419645218470116,0.00158419150489975,-0.502600588743,0.000107556107070101,-0.0113860841031797,0.934873267995776,0.0121194960800013,0.930688208735992,-0.345378223168388,0.0105319096707314,0.299367301895993,0.0278692375677783,-0.00313133958572663,0.982071308657989,-0.357435815859127,0.00796778652761589,-0.0893744005903978,0.520428135584555
"294.6585682","294.6585682",2028415.825,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",-0.337512023636617,0.0125646356491565,0.362282863801163,0.00710139101461914,-0.666563113320744,3.75125986037122e-08,-0.609842570979037,9.82993809225765e-07,0.518312992654679,5.95418198022857e-05,0.443608121517016,0.000780064794863997,-0.311619781847478,0.0218026674566868,-0.429521341488888,0.00119043634266809,0.285647076860349,0.0362781484997752,-0.0959917100119613,0.489889983159572,-0.155493171528716,0.26154550269141,0.283173382045929,0.0379977049356648,-0.33474145061468,0.0133567435876738,0.168823962037166,0.222331677241434,0.233669930698526,0.0890239173696128,-0.017869473895969,0.897950438612819
